timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1738701193.0029492,18.49298502467848,1.9476,3.0,18.279013620020578,9.295451909226585
1738701193.0128572,18.526070488379943,1.9476,3.0,18.289244582640208,9.31049644379516
1738701193.107136,18.709693313469725,1.9476,3.0,18.429027576753015,9.43794325637873
1738701193.1159573,18.743281380762575,1.9476,3.0,18.438729538962207,9.454590394272486
1738701193.2186062,18.930618706783765,1.9476,3.0,18.524384312791426,9.623971919185351
1738701193.229387,18.966892430667233,1.9476,3.0,18.53360753687673,9.643362137197869
1738701193.332616,19.01046399475847,1.8384,3.0,18.61173565631475,9.814935668770659
1738701193.4321976,19.190676398783324,1.8384,3.0,18.655593125015457,10.00962212311947
1738701193.4465482,19.220519878410595,1.8384,3.0,18.661422304965527,10.027810649058665
1738701193.535931,19.283631450660742,1.8384,3.0,18.726540927503038,10.13596471289577
1738701193.5455914,19.311116897128436,1.8384,3.0,18.730959966694854,10.15376401289825
1738701193.6458654,19.44012674963456,1.8384,3.0,18.770370514094907,10.325041711735594
1738701193.6562338,19.46486534846698,1.8384,3.0,18.773109410974598,10.341991696015612
1738701193.7505484,19.48500383436783,1.8384,3.0,18.762260224896295,10.558047801557109
1738701193.7630002,19.509038852247755,1.8384,3.0,18.76315666246944,10.57588808283083
1738701193.8578467,19.622816229772617,1.8384,3.0,18.76932705471779,10.76682346512007
1738701193.870949,19.64575518310552,1.8384,3.0,18.769313264521884,10.784526546013353
1738701193.968557,19.77285700619598,1.8384,3.0,18.68721967314002,11.010914063566588
1738701193.9814036,19.649362285483754,1.8384,3.0,18.68564246720325,11.029388894168164
1738701194.075299,19.69932772037262,1.8576,3.0,18.633393404414278,11.19155643386091
1738701194.086368,19.7211454575687,1.8576,3.0,18.62964360370279,11.209229229617904
1738701194.0981317,19.74312341871806,1.8576,3.0,18.62572598475458,11.227073566612603
1738701194.1977699,19.809596570654175,1.8576,3.0,18.569790043593116,11.40379095401886
1738701194.295654,19.751740866772625,1.8576,3.0,18.49242686355774,11.604068990559654
1738701194.3042886,19.771857674053532,1.8576,3.0,18.485123414509303,11.620459305474014
1738701194.3123786,19.792564192338173,1.8576,3.0,18.477794419284464,11.637017559199876
1738701194.4047515,19.838362432219892,1.8576,3.0,18.38465760077122,11.789445998496603
1738701194.4135904,19.85883789832807,1.8576,3.0,18.375031823448353,11.805735283530908
1738701194.421275,19.878326528363473,1.8576,3.0,18.365263773840297,11.8217214915054
1738701194.519546,19.950000135156778,1.8576,3.0,18.26548535962661,12.005390824516553
1738701194.6147902,19.85835723483565,1.8576,3.0,18.14986330073043,12.154300499557166
1738701194.714238,19.891263420192104,1.7996,3.0,18.064727956389333,12.284243863821189
1738701194.7238677,19.90949947859332,1.7996,3.0,18.0513296208278,12.298224689396875
1738701194.813862,19.947397674289967,1.7996,3.0,17.942741386762236,12.43288326418076
1738701194.8288653,19.966205609827348,1.7996,3.0,17.92875195712861,12.446586468238252
1738701194.9206965,19.99457932215121,1.8498,3.0,17.80283450601894,12.563286918937138
1738701195.0133026,20.021554983120918,1.735,3.0,17.650781107215835,12.66286614022738
1738701195.0220973,20.03429035310036,1.735,3.0,17.635967129904202,12.674199640027837
1738701195.0312016,19.93278612452489,1.735,3.0,17.620664241374925,12.685733809924045
1738701195.0397997,19.948983998687176,1.735,3.0,17.60523912526935,12.69775899885235
1738701195.1352167,19.985197142259732,1.735,3.0,17.473517964303824,12.841649599891525
1738701195.144504,19.99816420267342,1.735,3.0,17.458005208598024,12.85196250372303
1738701195.2442799,19.99975984454152,1.735,3.0,17.275230511940435,12.955251146282649
1738701195.2523973,19.902678252207163,1.735,3.0,17.259453256135544,12.965598651924779
1738701195.3513806,19.898496723480203,1.735,3.0,17.083483979439734,13.070378360824066
1738701195.4469614,19.863247244730893,1.735,3.0,16.948364554729437,13.150744837581101
1738701195.5446067,19.798940531719833,1.735,3.0,16.824051211834444,13.173629531212214
1738701195.6446874,19.744795977426786,1.735,3.0,16.67080236233994,13.234294040812756
1738701195.7449372,19.683665166355787,1.735,3.0,16.53617704859812,13.278155769152818
1738701195.7541435,19.691809668662486,1.735,3.0,16.522048888162203,13.288029129155575
1738701195.8431258,19.648408643081897,1.735,3.0,16.38393352654964,13.36903026238997
1738701195.8512964,19.648947383522056,1.735,3.0,16.372176449420294,13.371741329690053
1738701195.8595378,19.655960936231217,1.735,3.0,16.35729291838345,13.38112530919966
1738701195.8673937,19.66405533881266,1.735,3.0,16.342801616238717,13.390708368260107
1738701195.9625263,19.614034234047583,1.9443,3.0,16.232002431404908,13.462286868842966
1738701195.9705744,19.62097443219141,1.9443,3.0,16.218056632909793,13.472824781284316
1738701195.9784586,19.628730268772994,1.9443,3.0,16.204233062215962,13.48340836319801
1738701196.0741055,19.588024749040798,1.9443,3.0,16.072969087635784,13.578019735728958
1738701196.083317,19.59396748317947,1.9443,3.0,16.058056468939753,13.588951663303646
1738701196.175729,19.429807235342164,1.91,3.0,15.90757243913663,13.671067610004343
1738701196.2749937,19.39909904609855,1.91,3.0,15.749161236620921,13.780964578402404
1738701196.2838602,19.409476508123586,1.91,3.0,15.733863849096224,13.793760139674305
1738701196.3744023,19.391922249002825,1.9571,3.0,15.59248473393302,13.92979134613256
1738701196.4751194,19.2578144745937,1.9571,3.0,15.435090990778122,14.057064676632535
1738701196.580784,19.245415529260445,1.7717,3.0,15.296016494649734,14.182232866112145
1738701196.5903513,19.256300548172494,1.7717,3.0,15.28102015515924,14.195585260251164
1738701196.5993414,19.268231322384775,1.7717,3.0,15.265947178753208,14.208981453298406
1738701196.608323,19.280085915856485,1.7717,3.0,15.251042020120622,14.222359443794403
1738701196.704726,19.260174082577752,1.7239,3.0,15.118509348389807,14.32349790917658
1738701196.713076,19.16815878568145,1.7239,3.0,15.098228880106262,14.348763355321694
1738701196.8061292,19.16901954852757,1.7646,3.0,14.977052013199227,14.462827624037686
1738701196.903667,19.19422265564914,1.7646,3.0,14.829809882942982,14.59374579240523
1738701196.9126978,19.20769422848841,1.7646,3.0,14.816130544294197,14.606123803923765
1738701197.005402,19.213151444457278,1.7646,3.0,14.690613988153927,14.707654876216907
1738701197.0138743,19.225128236908542,1.7646,3.0,14.677031331354783,14.719633136932657
1738701197.1051137,19.240093440049097,1.8636,3.0,14.54765374869828,14.836713922281547
1738701197.1154616,19.140569391575543,1.8636,3.0,14.534096637850553,14.847987554967062
